Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,W2.175Nb0.325RhIrPt2,FCC,AAM+RS,None,superconducting transition temperature,EXP,None,None,0.8,None,K,T1,10.1007/s10853-024-09780-5
None,W1.7Nb0.3RhIrPt2,FCC,AAM+RS,None,superconducting transition temperature,EXP,None,None,0.4,None,K,T1,10.1007/s10853-024-09780-5
None,W2.175Re0.325RhIrPt2,FCC,AAM+RS,None,superconducting transition temperature,EXP,None,None,1.0,None,K,T1,10.1007/s10853-024-09780-5
None,W1.85Re0.65RhIrPt2,FCC,AAM+RS,None,superconducting transition temperature,EXP,None,None,1.05,None,K,T1,10.1007/s10853-024-09780-5
None,W1.7Re0.3RhIrPt2,FCC,AAM+RS,None,superconducting transition temperature,EXP,None,None,0.65,None,K,T1,10.1007/s10853-024-09780-5
None,Ta34 Nb33 Hf8 Zr14 Ti11,BCC,AC,None,superconducting transition temperature,EXP,None,None,7.27,None,K,None,10.1103/PhysRevLett.113.107001
None,Ta34 Nb33 Hf8 Zr14 Ti11,BCC,AC,None,electrical resistivity,EXP,None,300.0,4.6e-07,1e-08,Ohm m^2 / m,None,10.1103/PhysRevLett.113.107001
None,Ni25(CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,375000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au2.5Ni22.5(CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,432000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au5 Ni20 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,465000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au7.5 Ni17.5 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,499000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au10 Ni15 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,526000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au15 Ni10 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,524000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au20 Ni5 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,508000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au25 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,430000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Pt25 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,380000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni5 Pt20 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,474000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni10 Pt15 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,549000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni15 Pt10 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,581000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni20 Pt5 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,513000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni25 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,472000000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni25(CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2030049000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au2.5Ni22.5(CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2177154000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au5 Ni20 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2314452000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au7.5 Ni17.5 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2402715000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au10 Ni15 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2441943000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au15 Ni10 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2412522000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au20 Ni5 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2285031000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au25 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,1981014000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Pt25 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2000628000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni5 Pt20 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2275224000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni10 Pt15 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2451750000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni15 Pt10 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2628276000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni20 Pt5 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2412522000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Ni25 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2177154000.0,None,Pa,None,10.1016/j.jallcom.2024.175273
None,Au25 (CuPdPt)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hall-petch coefficient,EXP,1e-3 strain rate,298.0,420000.0,None,Pa/m^0.5,T2,10.1016/j.jallcom.2024.175273
None,Ni10 Pt15 (AuCuPd)25,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.71 true strain then recrystallized at 0.9 homologous temperature and water quenched,hall-petch coefficient,EXP,1e-3 strain rate,298.0,328000.0,None,Pa/m^0.5,T2,10.1016/j.jallcom.2024.175273
None,AuCuNiPdPt,FCC,AC+H+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched,None,None,None,None,None,None,None,None,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AC+H+WQ,after arc melting samples were homogenized at 1000*C for 20h and water quenched,None,None,None,None,None,None,None,None,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC+FCC,AC+H+WQ,after arc melting samples were homogenized at 900*C for 20h and water quenched; almost single phase,None,None,None,None,None,None,None,None,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC+FCC,AC+H+WQ,after arc melting samples were homogenized at 800*C for 20h and water quenched,None,None,None,None,None,None,None,None,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,compressive yield stress,EXP,None,298.0,820000000.0,15000000.0,Pa,P408,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,hardness,EXP,None,298.0,3383415000.0,None,Pa,P408,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,tensile yield strength,EXP,None,298.0,830000000.0,None,Pa,P408,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,UTS,EXP,None,298.0,1200000000.0,None,Pa,P408,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F11,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,tensile ductility,EXP,None,298.0,15.0,None,%,F11,10.1016/j.actamat.2019.12.020
None,AuCuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 1100*C for 20h and water quenched  then deformed by rotary swaging to 0.6 true strain then recrystallized at 1100*C for 1h and water quenched,hall-petch coefficient,EXP,None,298.0,675000.0,None,Pa/m^0.5,P409,10.1016/j.actamat.2019.12.020
Au,CuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,373396674.58432305,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)24.75 Au1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,400000000.0,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)24.25 Au3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,449406175.771971,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)23.75 Au5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,502612826.603325,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)23.25 Au7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,559619952.494061,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)22.5 Au10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,616627078.3847979,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)21.25 Au15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,715439429.928741,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)20 Au20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,869358669.833729,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,CuNiPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,1967587381.703466,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)24.75 Au1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2029461198.738164,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)24.25 Au3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2215082649.842268,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)23.75 Au5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2363579810.7255473,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)23.25 Au7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2536826498.42271,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)22.5 Au10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2747197476.3406873,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)21.25 Au15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3174126813.880118,None,Pa,F5a,10.1016/j.msea.2022.144271
Au,(CuNiPdPt)20 Au20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3464933753.9432106,None,Pa,F5a,10.1016/j.msea.2022.144271
Ni,AuCuPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,421641791.044776,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)24.75 Ni1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,442537313.432835,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)24.25 Ni3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,479104477.61194,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)23.75 Ni5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,517412935.323383,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)23.25 Ni7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,543532338.308457,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)22.5 Ni10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,618407960.1990049,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)21.25 Ni15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,780348258.706467,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)20 Ni20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,843034825.870646,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,AuCuPdPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,1991482822.0858827,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)24.75 Ni1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2087747852.7607353,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)24.25 Ni3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2196046012.269937,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)23.75 Ni5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2370526380.3680887,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)23.25 Ni7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2526957055.214717,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)22.5 Ni10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2725503680.981587,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)21.25 Ni15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3092514110.429444,None,Pa,F5c,10.1016/j.msea.2022.144271
Ni,(AuCuPdPt)20 Ni20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3381309202.4539814,None,Pa,F5c,10.1016/j.msea.2022.144271
Pd,AuCuNiPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,469010416.66666603,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)24.75 Pd1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,494531250.0,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)24.25 Pd3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,556510416.6666659,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)23.75 Pd5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,582031250.0,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)23.25 Pd7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,625781250.0,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)22.5 Pd10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,711458333.333333,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)21.25 Pd15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,797135416.6666659,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)20 Pd20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,880989583.333333,None,Pa,F6a,10.1016/j.msea.2022.144271
